白石桥南,白石桥西
白石桥南,紫竹院南门
白石桥南,国家图书馆
白石桥南,外文印刷厂
白石桥南,新苑街
白石桥南,白石桥北
白石桥南,四道口南
白石桥西,紫竹院南门
白石桥西,北洼路
白石桥西,新苑街
白石桥西,国家图书馆
紫竹院南门,北洼路
紫竹院南门,紫竹桥南
紫竹院南门,万寿寺
紫竹院南门,紫竹桥北
紫竹院南门,白石桥北
紫竹院南门,国家图书馆
紫竹院南门,中新小区
紫竹院南门,北洼路(西行)
紫竹院南门,北洼路北口
北洼路,车道沟桥东
北洼路,北洼路北口
北洼路,紫竹桥北
车道沟桥东,板井
车道沟桥东,车道沟桥西
车道沟桥东,板井路东口
车道沟桥东,车道沟桥
车道沟桥东,麦钟桥
车道沟桥东,善家坟
车道沟桥东,正福寺
板井,四季青桥东
板井,正福寺
板井,车道沟桥西
四季青桥东,四季青桥北
四季青桥东,东冉村
四季青桥东,车道沟桥西
四季青桥东,四季青桥南
四季青桥东,四季青桥西
四季青桥东,正福寺
四季青桥北,东冉村
四季青桥北,四季青桥南
四季青桥北,黄庄
四季青桥北,四季青桥西
四季青桥北,远大路西口
东冉村,南坞
东冉村,南坞(南行)
东冉村,黄庄
东冉村,远大路
东冉村,四季青桥南
东冉村,中关村西
东冉村,常青园北门
南坞,南坞(南行)
南坞,四海桥南
南坞,远大路
南坞,蓝靛厂中路
南坞,蓝靛厂西路
南坞,远大路西口
南坞(南行),南坞(北行)
车道沟桥西,正福寺
车道沟桥西,车道沟桥
车道沟桥西,麦钟桥
木樨地东,军事博物馆
木樨地东,工会大楼
木樨地东,木樨地西
东黄城根北口,南锣鼓巷
团结湖路北口,团结湖公园
团结湖路北口,朝阳体育馆
团结湖路北口,团结湖
团结湖路北口,长虹桥东
团结湖路北口,长虹桥北
团结湖公园,水碓路口南
团结湖公园,水碓路口西
水碓路口南,小庄路口北
水碓路口南,水碓路口西
水碓路口南,金台路口西
小庄路口北,呼家楼东
水碓路口西,水碓子
水碓路口西,东大桥东站
龙潭公园,北京体育馆
龙潭公园,龙潭湖游泳池
龙潭公园,龙潭湖
龙潭公园,光明楼
龙潭公园,左安门内
龙潭公园,北京体育馆东
龙潭公园,东四块玉
北京体育馆,北京体育馆西
北京体育馆,光明楼
北京体育馆,天坛体育场
北京体育馆,幸福大街
北京体育馆,东四块玉
北京体育馆西,法华寺
北京体育馆西,天坛体育场
北京体育馆西,北京体育馆东
法华寺,天坛体育场
法华寺,东侧路
法华寺,磁器口南
法华寺,东四块玉
北新桥路口北,雍和宫
北新桥路口北,国子监
雍和宫,雍和宫桥东
雍和宫,地坛南门
雍和宫,国子监
雍和宫桥东,北小街豁口
雍和宫桥东,安定门西
雍和宫桥东,东直门北
雍和宫桥东,北官厅
雍和宫桥东,国子监
雍和宫桥东,安定门
北小街豁口,和平里南口
北小街豁口,北官厅(西行)
北小街豁口,雍和宫桥东(西行)
北小街豁口,东直门北
北小街豁口,北官厅
和平里南口,砖角楼
和平里南口,和平里路口北
和平里南口,和平里路口南
和平里南口,东直门北小街北口
砖角楼,东土城路
东土城路,东土城路南口
安贞桥东,和平西桥
安贞桥东,安贞桥西
安贞桥东,和平东桥
安贞桥东,西坝河
安贞桥东,和平西桥北
和平西桥,和平东桥
和平西桥,和平西桥北
和平西桥,安贞桥西
和平东桥,和平里东街
和平东桥,西坝河
和平东桥,太阳宫桥
和平东桥,和平西桥北
和平东桥,太阳宫桥北
和平东桥,和平西桥南
和平东桥,中日医院
和平里东街,和平里路口南
和平里东街,和平里路口北
和平里东街,和平东桥南
和平里东街,青年沟东口
和平里东街,和平东桥北
和平里东街,和平里路口东
和平里路口南,和平里南街
和平里南街,地坛东门
地坛东门,地坛南门
地坛东门,地铁和平里北街站
地坛东门,和平里中街
地坛南门,安定门
东直门,春秀路
东直门,东直门北
东直门,胡家园南
东直门,左家庄桥东
东直门,香河园
东直门,东直门外
东直门,香河园路西口
春秀路,胡家园南
团结湖,甜水园街北口
团结湖,农业展览馆
团结湖,长虹桥东
团结湖,团结湖路
团结湖,长虹桥北
团结湖,亮马桥
团结湖,景园
甜水园街北口,甜水园北里
甜水园街北口,朝阳公园南门
甜水园街北口,景园北站
甜水园街北口,景园
甜水园北里,金台路口南
甜水园北里,金台路口北
甜水园北里,六里屯
甜水园北里,朝阳公园南门
甜水园北里,金台路口西
甜水园北里,金台路口东
金台路口南,红庙路口北
金台路口南,金台路口北
金台路口南,延静里
金台路口南,金台路口东
红庙路口北,景辉街东口
红庙路口北,金台路口北
红庙路口北,八王坟北
金台路口北,甜水园西里
金台路口北,金台路口西
金台路口北,金台路口东
地铁和平里北街站,地坛北门
地铁和平里北街站,和平里西街
和平里路口北,青年沟东口
地安门东,南锣鼓巷
外文印刷厂,老虎庙
外文印刷厂,四道口北
外文印刷厂,四道口南
老虎庙,花园桥北
老虎庙,花园桥东
老虎庙,外文印刷厂西门
花园桥北,紫竹桥南
花园桥北,航天桥
花园桥北,紫竹桥
花园桥北,航天桥北
花园桥北,紫竹桥北
花园桥北,花园桥南
紫竹桥南,紫竹桥北
紫竹桥南,花园桥南
紫竹桥南,万寿寺
地铁芍药居站,育慧南路南口
地铁芍药居站,芍药居东
地铁芍药居站,地铁太阳宫站
地铁芍药居站,太阳宫桥
地铁芍药居站,地铁望京西站
地铁芍药居站,湖光中街西口
地铁芍药居站,太阳宫桥北
地铁芍药居站,对外经贸大学东门
地铁芍药居站,芍药居公交场站
地铁芍药居站,西坝河
地铁芍药居站,泗上村
地铁芍药居站,泗上桥
育慧南路南口,对外经贸大学东门
育慧南路南口,对外经贸大学南
育慧南路南口,对外经贸大学
对外经贸大学东门,中国现代文学馆
中国现代文学馆,对外经贸大学
中国现代文学馆,育慧南路
中国现代文学馆,芍药居
中国现代文学馆,对外经贸大学北
对外经贸大学,中日医院
对外经贸大学,惠新东桥南
对外经贸大学,惠新东桥东
对外经贸大学,惠新里
对外经贸大学,对外经贸大学南
中日医院,和平东桥南
中日医院,和平东桥北
中日医院,樱花园西街
中日医院,太阳宫桥
中日医院,对外经贸大学南
