贝森路,贝森路贝森北路口,1
贝森路青森街口,贝森路西,2
贝森路东顺路口,贝森路青森街口,1
苏坡立交南,贝森路东顺路口,2
苏坡立交南,苏坡立交桥西,3
西货站路日月大道口,苏坡立交桥西,5
西货站路日月大道口,培风东街,1
香榭里,交大路西,5
西南交大,交大路西,8
西南交大,二环西南交大,1
二环西南交大,九里堤南路北,1
九里堤南路,九里堤南路北,4
九里堤南路,一环白马寺街口,3
一环五丁路口,一环白马寺街口,7
一环五丁路口,地铁人民北路站,5
地铁人民北路站,梁家巷,2
北大街,正通顺街,1
玉沙路,正通顺街,1
红星路口东,玉沙路,2
红星路口东,游泳池,5
天祥街,游泳池,1
天祥街,天祥寺,1
玉双路,天祥寺,5
玉双路,双桥路西,3
双桥路西,双桥北二街口,3
双桥路中,双桥北二街口,3
经华北路,双桥路中,1
经华南路,经华北路,3
经华南路,牛市口,5
牛市口,海椒市,4
莲花一区,海椒市,4
莲桂南路,莲花一区,5
莲桂南路,二环成仁公交站,3
二环成仁公交站,地铁东光站,4
东怡街,地铁东光站,2
东怡街,东光小区,2
地铁东光站,东光小区,7
地铁东光站,成仁路口,1
莲桂南路,成仁路口,1
双桥路,双桥路西,3
双桥路,天祥寺,3
天府熊猫塔,天祥街,2
天府熊猫塔,红星路口东,3
一环顺沙巷口,梁家巷,3
一环顺沙巷口,一环路北三段,6
地铁人民北路站,一环路北三段,3
地铁西南交大站,二环西南交大,4
地铁西南交大站,西南交大,9
西南交大,地铁星河站,7
星河路西,地铁星河站,4
星河路西,九里堤公交站,5
董家店路东,清波公交站,1
蜀鑫东路口,董家店路东,2
成都第一骨科医院,蜀鑫东路口,6
成都第一骨科医院,清江西路,9
清江西路,蜀金路金栖路口,1
金鹏街,蜀金路金栖路口,1
金鹏街东,金鹏街,2
金凤路,金鹏街东,2
金凤路,金沙遗址路口,2
金凤路北,金沙遗址路口,5
金凤路北,黄忠路黄苑街口,7
黄忠路黄苑街口,黄忠路,6
黄忠路,蜀汉路,3
一品天下大街,蜀汉路,4
五里村,一品天下大街北,3
营门口立交桥东,五里村,4
营门口立交桥东,西门车站,6
花牌坊街,西门车站,8
花牌坊街,西月城街,8
万和路,西月城街,1
江汉路西,万和路,2
江汉路西,江汉路东,4
江汉路东,锣锅巷,1
正府街,锣锅巷,1
江汉路东,正府街,1
万和路,八宝街,1
八宝街,西月城街,8
营门口立交桥东,二环蜀汉路口北,4
地铁蜀汉路东站,二环蜀汉路口北,3
同友路口,地铁蜀汉路东站,9
同友路口,蜀汉路同和路口,12
黄忠路,蜀汉路同和路口,2
金凤路中,金凤路北,4
金凤路中,金凤路,4
清江西路,金鹏街,1
蜀鑫路金辉路口,清江西路,4
蜀鑫路金辉路口,蜀鑫东路口,5
董家店路中,董家店路东,3
董家店路中,清波公交站,1
星河路西,星河路东,3
星汉路,星河路东,2
九里堤北路,星汉路,2
九里堤北路,九里堤中路北,4
九里堤南路北,九里堤中路南,3
西体北路北,九里堤南路,2
西体北路北,西体北路南,2
西体北路南,西体路,1
西体路,金仙桥,4
西月城街,金仙桥,1
八宝街,东城根下街北,3
商业街口,东城根下街北,4
商业街口,东城根南街,4
文翁路,东城根南街,2
文翁路,文翁路南,2
武侯祠大街,文翁路南,1
浆洗街(华西医院),武侯祠大街,1
洗面桥街,浆洗街(华西医院),6
洗面桥街,地铁衣冠庙站,6
地铁衣冠庙站,一环玉林北路口,7
玉林北路,一环玉林北路口,3
玉林中路,玉林北路,6
玉林中路,芳草东街口,9
玉林南路,芳草东街口,9
玉林南路,人南立交西,2
人南立交西,桐梓林,1
火车南站东路,火车南站东路西,7
火车南站东路,天仁路科华南路口,1
地铁火车南站,火车南站综合交通枢纽,1
盛和一路,火车南站综合交通枢纽,1
盛和一路,和平小区,2
火车南站东路,科华南路北,1
火车南站东路,火车南站西路中,1
火车南站西路中,桐梓林小区,2
新光路二环路口,桐梓林小区,7
玉林南路,新光路二环路口,5
一环小天东街口,玉林中路,3
一环小天东街口,地铁衣冠庙站(C口),1
洗面桥街,地铁衣冠庙站(C口),2
长平街,星河路东,2
九里堤公交站,长平街,2
聚虹路口,国际商贸城公交站,9
国际商贸城路口,聚虹路口,9
国际商贸城路口,金新路北星大道口,3
太华社区,金新路北星大道口,3
幸福桥,太华社区,3
幸福桥,万石路口,3
甘油社区,万石路口,1
甘油社区,金芙蓉大道金新路口,1
金新路,金芙蓉大道金新路口,2
金新路,天回镇,1
天新街,天回镇,7
天新街,长胜六队,3
成都医学院,长胜六队,6
银杏园公交站,成都医学院,1
地铁植物园站,银杏园公交站,1
地铁植物园站,天新街,4
天回镇,金芙蓉大道天新路口,2
金新路,金芙蓉大道天新路口,2
地铁省骨科医院站,菊乐路东,3
大石南路菊乐路口,菊乐路东,1
大石南路菊乐路口,大石西路中,1
大石西路中,百花小区,2
清水河桥,百花小区,1
清水河桥,二环清水河,4
二环光华村街口,二环清水河,4
地铁西南财大站,二环光华村街口,1
黄忠小区,蜀汉路同和路口,5
蜀汉路,蜀汉路同和路口,12
地铁羊犀立交站,蜀汉路,16
地铁羊犀立交站,蜀西路迎宾大道口,1
高家村,蜀西路迎宾大道口,13
两河路蜀西路口,土桥村,2
两河路蜀西路口,金科苑,3
金科苑,土桥村,3
蜀西路,蜀西路迎宾大道口,7
羊犀立交东,蜀西路迎宾大道口,4
地铁羊犀立交站,羊犀立交东,14
蜀汉路,同和路蜀汉路口,2
二环成温路口,二环群康路口,5
二环群康路口,二环光华村街口,6
二环清水河,清水河,3
清水河,百花小区,2
大石西路,大石西路中,3
大石西路,地铁省骨科医院站,1
龙潭寺,北湖公交站,7
龙潭寺,龙潭路,8
龙潭寺三环立交桥东,龙潭路,5
龙潭寺三环立交桥东,三环路龙潭立交桥,10
圣灯公园,龙潭寺三环立交桥西,7
成华大道三段北,圣灯公园,7
成华大道三段,成华大道三段北,6
成华大道三段,地铁理工大学站,13
